id,category,sub_category,name,district,address,lat,lng,google_coordinates,phone,business_hours,description,tags,google_map_url,notes,google_matched_name
GAS-YL-044,加油站/補給點,中油加盟站,信吉加油站,元長鄉,雲林縣元長鄉後湖村溪底1-100號,23.68469,120.3204004,"23.68469, 120.3204004",05-7882145,06:00-21:30,145縣道元長段加油站，提供洗手間與加水休憩。,"中油加盟,公用廁所,元長鄉,145縣道","https://www.google.com/maps/search/?api=1&query=23.68469,120.3204004",,台灣中油 信吉站(加盟站)
GAS-YL-043,加油站/補給點,福懋加油站,福懋加油站 元長站,元長鄉,雲林縣元長鄉長南村中山路5號,23.6461274,120.3128359,"23.6461274, 120.3128359",05-7888692,06:00-22:00,台19線元長路段加油站，提供單車客洗手間、輪胎充氣與加水服務。,"福懋加油站,公用廁所,飲水加水,元長鄉,台19線","https://www.google.com/maps/search/?api=1&query=23.6461274,120.3128359",,福懋元長加油站(直營+自助)
GAS-YL-019,加油站/補給點,台灣中油直營站,台灣中油 北港新德路站,北港鎮,雲林縣北港鎮新德路27號,23.5853956,120.301491,"23.5853956, 120.301491",05-7838541,06:00-22:00,北港外環新德路中油直營站，附設洗手間與單車加水補給。,"中油直營,公用廁所,飲水加水,北港鎮,外環道","https://www.google.com/maps/search/?api=1&query=23.5853956,120.301491",,台灣中油 北港新德路站(直營&自助)
GAS-YL-018,加油站/補給點,台灣中油直營站,台灣中油 北港站,北港鎮,雲林縣北港鎮華勝路87號,23.5751632,120.2989313,"23.5751632, 120.2989313",05-7832618,24小時營運,台19線華勝路旁直營站，北港進出主要幹道，提供洗手間與飲用水加水。,"中油直營,公用廁所,飲水加水,北港鎮,台19線","https://www.google.com/maps/search/?api=1&query=23.5751632,120.2989313",,台灣中油 北港站(直營)
GAS-YL-047,加油站/補給點,台灣中油直營站,台灣中油 口湖加油站,口湖鄉,雲林縣口湖鄉湖東村中正路一段99號,23.5819833,120.1852102,"23.5819833, 120.1852102",05-7892504,07:00-21:00,164縣道口湖市區中油直營站，濱海單車路線必經之公廁與加水站。,"中油直營,公用廁所,飲水加水,口湖鄉,164縣道","https://www.google.com/maps/search/?api=1&query=23.5819833,120.1852102",,台灣中油 口湖站(直營)
GAS-YL-048,加油站/補給點,中油加盟站,台灣中油 沿海加油站,口湖鄉,雲林縣口湖鄉崙東村中山路2號,23.6102294,120.1629457,"23.6102294, 120.1629457",05-7992675,24小時營運,台17線濱海公路口湖段24小時加油站，西濱單車客重要之洗手間與補水站。,"中油加盟,公用廁所,24小時,口湖鄉,台17線","https://www.google.com/maps/search/?api=1&query=23.6102294,120.1629457",,台灣中油 沿海站(加盟)
GAS-YL-049,加油站/補給點,中油加盟站,宜梧加油站,口湖鄉,雲林縣口湖鄉光明路2-7號,23.549196,120.194787,"23.549196, 120.194787",05-7905566,06:00-21:00,鄰近口湖椬梧滯洪池，提供遊客與單車客洗手間與加水補給。,"中油加盟,公用廁所,加水補給,口湖鄉,椬梧滯洪池","https://www.google.com/maps/search/?api=1&query=23.549196,120.194787",,台灣中油 椬梧站(加盟)
GAS-YL-022,加油站/補給點,台灣中油直營站,台灣中油 古坑服務區站,古坑鄉,雲林縣古坑鄉崁腳村新興100號,23.6100815,120.5449112,"23.6100815, 120.5449112",05-5827210,24小時營運,國道3號古坑服務區旁加油站，具備五星級洗手間與加水設施。,"中油直營,公用廁所,飲水加水,古坑鄉,服務區","https://www.google.com/maps/search/?api=1&query=23.6100815,120.5449112",,台灣中油 古坑服務區站(直營、自助、尿素機)
GAS-YL-020,加油站/補給點,台灣中油直營站,台灣中油 古坑站,古坑鄉,雲林縣古坑鄉西平村中山路291號,23.6504,120.560309,"23.6504, 120.560309",05-5821534,07:00-21:00,古坑市區中油直營站，往華山或荷苞山爬坡前的重要洗手間與裝水站。,"中油直營,公用廁所,飲水加水,古坑鄉,登山前補給","https://www.google.com/maps/search/?api=1&query=23.6504,120.560309",,台灣中油 古坑站(直營)
GAS-YL-021,加油站/補給點,福懋加油站,福懋加油站 古坑站,古坑鄉,雲林縣古坑鄉中山路278號,23.6511602,120.5605769,"23.6511602, 120.5605769",05-5820282,06:00-22:00,古坑中山路主要幹道旁，提供車友洗手間與補水空間。,"福懋加油站,公用廁所,古坑鄉","https://www.google.com/maps/search/?api=1&query=23.6511602,120.5605769",,福懋古坑加油站(直營+自助)
GAS-YL-042,加油站/補給點,中油加盟站,台灣中油 四湖東站,四湖鄉,雲林縣四湖鄉中正路353號,23.636088,120.225588,"23.636088, 120.225588",05-7876859,24小時營運,四湖中正路24小時加油站，設有無障礙洗手間與補水點。,"中油加盟,公用廁所,24小時,四湖鄉","https://www.google.com/maps/search/?api=1&query=23.636088,120.225588",,台灣中油 四湖東站(加盟)
GAS-YL-041,加油站/補給點,台灣中油直營站,台灣中油 四湖站,四湖鄉,雲林縣四湖鄉施湖村中山西路199號,23.6374299,120.220783,"23.6374299, 120.220783",05-7872053,07:00-21:00,160縣道四湖中油直營站，提供單車客洗手間與免費開水機補水。,"中油直營,公用廁所,飲水加水,四湖鄉,160縣道","https://www.google.com/maps/search/?api=1&query=23.6374299,120.220783",,台灣中油 四湖站(直營)
GAS-YL-027,加油站/補給點,台灣中油直營站,台灣中油 土庫加油站,土庫鎮,雲林縣土庫鎮建國路131號,23.6786928,120.3933658,"23.6786928, 120.3933658",05-6622054,07:00-21:00,145縣道旁土庫市區直營站，提供單車客飲水補給與乾淨洗手間。,"中油直營,公用廁所,飲水加水,土庫鎮,145縣道","https://www.google.com/maps/search/?api=1&query=23.6786928,120.3933658",,台灣中油土庫站(直營)
GAS-YL-028,加油站/補給點,福懋加油站,福懋加油站 土庫站,土庫鎮,雲林縣土庫鎮建國路7-1號,23.6802837,120.4024691,"23.6802837, 120.4024691",05-6629124,06:00-22:00,土庫外環道旁加油站，設有洗手間與單車加水服務。,"福懋加油站,公用廁所,土庫鎮","https://www.google.com/maps/search/?api=1&query=23.6802837,120.4024691",,福懋土庫加油站
GAS-YL-029,加油站/補給點,台灣中油直營站,台灣中油 大埤加油站,大埤鄉,雲林縣大埤鄉南和村大埤路543號,23.6461229,120.4348379,"23.6461229, 120.4348379",05-5912054,07:00-21:00,大埤鄉主要幹道中油直營站，提供車友洗手間與飲用水補給。,"中油直營,公用廁所,飲水加水,大埤鄉,鄉道補給","https://www.google.com/maps/search/?api=1&query=23.6461229,120.4348379",,台灣中油 大埤站(直營)
GAS-YL-030,加油站/補給點,福懋加油站,福懋加油站 大埤站,大埤鄉,雲林縣大埤鄉大埤路546號,23.6461149,120.4341339,"23.6461149, 120.4341339",05-5916124,06:00-22:00,大埤路旁加油站，設有乾淨洗手間與充氣加水服務。,"福懋加油站,公用廁所,大埤鄉","https://www.google.com/maps/search/?api=1&query=23.6461149,120.4341339",,福懋大埤加油站(直營+自助)
GAS-YL-033,加油站/補給點,台灣中油直營站,台灣中油 崙背加油站,崙背鄉,雲林縣崙背鄉正義路123號,23.7610861,120.3592273,"23.7610861, 120.3592273",05-6962054,07:00-21:00,崙背市區中油直營站，156縣道重要補給據點，附設洗手間與加水設備。,"中油直營,公用廁所,飲水加水,崙背鄉,156縣道","https://www.google.com/maps/search/?api=1&query=23.7610861,120.3592273",,台灣中油崙背站（直營& 自助）
GAS-YL-007,加油站/補給點,中油加盟站,台灣中油 佳得美石榴站,斗六市,雲林縣斗六市石榴路230號,23.7286109,120.5907035,"23.7286109, 120.5907035",05-5576998,06:00-22:00,台3線斗六往林內方向重要加油站，提供單車友善廁所與飲用水加水。,"中油加盟,公用廁所,加水補給,斗六市,台3線","https://www.google.com/maps/search/?api=1&query=23.7286109,120.5907035",,佳得美股份有限公司石榴分公司
GAS-YL-008,加油站/補給點,中油加盟站,台灣中油 文化加油站,斗六市,雲林縣斗六市大學路三段301號,23.7124421,120.5570891,"23.7124421, 120.5570891",05-5334125,06:30-22:30,大學路與文化路口旁，鄰近雲科大與文化處，設有乾淨洗手間。,"中油加盟,公用廁所,斗六市,雲科大旁","https://www.google.com/maps/search/?api=1&query=23.7124421,120.5570891",,台灣中油 斗六南環路站(直營&自助)及gogoro換電站
GAS-YL-002,加油站/補給點,台灣中油直營站,台灣中油 斗六南環路站,斗六市,雲林縣斗六市文化路522號,23.7124421,120.5570891,"23.7124421, 120.5570891",05-5339692,24小時營運,斗六外環文化路旁24小時中油直營站，設有乾淨洗手間、飲水機、來速咖啡與車輛充氣。,"中油直營,公用廁所,飲水加水,斗六市,24小時","https://www.google.com/maps/search/?api=1&query=23.7124421,120.5570891",,台灣中油 斗六南環路站(直營&自助)及gogoro換電站
GAS-YL-001,加油站/補給點,台灣中油直營站,台灣中油 斗六站,斗六市,雲林縣斗六市雲林路二段334號,23.7008411,120.5275793,"23.7008411, 120.5275793",05-5322534,07:00-21:00,斗六市中心主要中油直營站，提供洗手間、充氣與飲水補給，鄰近縣政府商圈。,"中油直營,公用廁所,飲水加水,斗六市,市區補給","https://www.google.com/maps/search/?api=1&query=23.7008411,120.5275793",,台灣中油 斗六站（直營）
GAS-YL-003,加油站/補給點,台灣中油直營站,台灣中油 雅虎站,斗六市,雲林縣斗六市西平路776號,23.7266674,120.5236741,"23.7266674, 120.5236741",05-5514796,24小時營運,斗六往莿桐台1丁線之中油直營站，設有乾淨公廁與加水補給點。,"中油直營,公用廁所,飲水加水,斗六市,台1丁線","https://www.google.com/maps/search/?api=1&query=23.7266674,120.5236741",,台灣中油 雅虎站 (直營&自助)
GAS-YL-005,加油站/補給點,福懋加油站,福懋加油站 大學站,斗六市,雲林縣斗六市大學路一段263號,23.7074116,120.5559974,"23.7074116, 120.5559974",05-5341258,06:00-23:00,鄰近雲林科技大學與斗六外環道，提供單車客友善洗手間與加水補給。,"福懋加油站,公用廁所,斗六市,雲科大周邊","https://www.google.com/maps/search/?api=1&query=23.7074116,120.5559974",,福懋大學加油站(直營+自助)
GAS-YL-006,加油站/補給點,福懋加油站,福懋加油站 百利站,斗六市,雲林縣斗六市明德北路二段408號,23.71427,120.533572,"23.71427, 120.533572",05-5353124,06:00-23:00,斗六明德北路外環道加油站，提供洗手間與補水空間。,"福懋加油站,公用廁所,斗六市,外環道","https://www.google.com/maps/search/?api=1&query=23.71427,120.533572",,福懋百利加油站(直營+自助)
GAS-YL-004,加油站/補給點,福懋加油站,福懋加油站 雲林路站,斗六市,雲林縣斗六市雲林路三段45號,23.695804,120.5202854,"23.695804, 120.5202854",05-5347214,06:00-23:00,台1丁線往斗南幹道旁，設有乾淨洗手間與輪胎充氣加水服務。,"福懋加油站,公用廁所,加水充氣,斗六市,台1丁線","https://www.google.com/maps/search/?api=1&query=23.695804,120.5202854",,福懋雲林路加油站(直營+自助)
GAS-YL-010,加油站/補給點,台灣中油直營站,台灣中油 斗南交流道站,斗南鎮,雲林縣斗南鎮大業路114號,23.6932448,120.4753248,"23.6932448, 120.4753248",05-5954474,24小時營運,國道一號斗南交流道旁直營站，提供24小時洗手間、加水與輪胎充氣服務。,"中油直營,公用廁所,飲水加水,斗南鎮,交流道","https://www.google.com/maps/search/?api=1&query=23.6932448,120.4753248",,台灣中油 斗南交流道站(直營、自助)
GAS-YL-009,加油站/補給點,台灣中油直營站,台灣中油 斗南站,斗南鎮,雲林縣斗南鎮延平路二段165號,23.6799481,120.4809967,"23.6799481, 120.4809967",05-5972320,24小時營運,台1線延平路旁直營加油站，南北縱走單車客裝水、如廁首選站點。,"中油直營,公用廁所,飲水加水,斗南鎮,台1線環島","https://www.google.com/maps/search/?api=1&query=23.6799481,120.4809967",,台灣中油斗南站（直營）
GAS-YL-011,加油站/補給點,福懋加油站,福懋加油站 光華站,斗南鎮,雲林縣斗南鎮光華路151號,23.68557,120.4837779,"23.68557, 120.4837779",05-5961245,06:00-22:00,斗南市區聯外道路加油站，附設洗手間與車友友善補水服務。,"福懋加油站,公用廁所,斗南鎮","https://www.google.com/maps/search/?api=1&query=23.68557,120.4837779",,福懋光華加油站(直營+自助)
GAS-YL-037,加油站/補給點,台灣中油直營站,台灣中油 雲林東勢站,東勢鄉,雲林縣東勢鄉復興村文化路2-10號,23.6775758,120.2693242,"23.6775758, 120.2693242",05-6993200,07:00-21:00,153縣道與158縣道交會口附近直營中油站，附設公廁與免費加水。,"中油直營,公用廁所,飲水加水,東勢鄉,153縣道","https://www.google.com/maps/search/?api=1&query=23.6775758,120.2693242",,台灣中油雲林東勢站（直營）
GAS-YL-023,加油站/補給點,台灣中油直營站,台灣中油 林內加油站,林內鄉,雲林縣林內鄉林中村中正路532號,23.7523219,120.610664,"23.7523219, 120.610664",05-5892054,07:00-21:00,台3線進入雲林第一站，林內火車站商圈旁，提供洗手間與飲用水補給。,"中油直營,公用廁所,飲水加水,林內鄉,台3線","https://www.google.com/maps/search/?api=1&query=23.7523219,120.610664",,台灣中油 林內站(直營)
GAS-YL-024,加油站/補給點,福懋加油站,福懋加油站 林內站,林內鄉,雲林縣林內鄉九芎村大埔113號,23.7380542,120.5993086,"23.7380542, 120.5993086",05-5896124,06:00-22:00,台3線林內九芎段，往斗六方向車友如廁與補水的好去處。,"福懋加油站,公用廁所,林內鄉,台3線","https://www.google.com/maps/search/?api=1&query=23.7380542,120.5993086",,福懋林內加油站(直營+自助)
GAS-YL-046,加油站/補給點,台亞加油站,台亞石油 水林加油站,水林鄉,雲林縣水林鄉水南村外環路306號,23.56975,120.248719,"23.56975, 120.248719",05-7857799,24小時營運,水林外環路24小時台亞加油站，附設乾淨洗手間與充氣加水。,"台亞加油站,公用廁所,24小時,水林鄉,外環道","https://www.google.com/maps/search/?api=1&query=23.56975,120.248719",,台塑直營 台亞水林站
GAS-YL-045,加油站/補給點,台灣中油直營站,台灣中油 水林加油站,水林鄉,雲林縣水林鄉水北村顏厝寮97號,23.5722367,120.2489658,"23.5722367, 120.2489658",05-7854194,07:00-21:00,164縣道水林中油直營站，往北港或口湖的重要飲用水與公廁補給站。,"中油直營,公用廁所,飲水加水,水林鄉,164縣道","https://www.google.com/maps/search/?api=1&query=23.5722367,120.2489658",,台灣中油 水林站(直營&自助)
GAS-YL-040,加油站/補給點,台灣中油直營站,台灣中油 台西站,臺西鄉,雲林縣臺西鄉中山路36號,23.6990134,120.2027083,"23.6990134, 120.2027083",05-6982124,06:00-22:00,台17線濱海公路台西段直營中油站，海風強勁路段上的洗手間與補水救星。,"中油直營,公用廁所,飲水加水,臺西鄉,台17線","https://www.google.com/maps/search/?api=1&query=23.6990134,120.2027083",,台灣中油 台西站(直營)
GAS-YL-025,加油站/補給點,台灣中油直營站,台灣中油 莿桐站,莿桐鄉,雲林縣莿桐鄉中山路251號,23.7600729,120.49749,"23.7600729, 120.49749",05-5842054,07:00-21:00,台1線省道旁直營中油站，環島單車族跨過濁水溪後的主要補水、如廁休息站。,"中油直營,公用廁所,飲水加水,莿桐鄉,台1線環島","https://www.google.com/maps/search/?api=1&query=23.7600729,120.49749",,台灣中油 莿桐站(直營)
GAS-YL-026,加油站/補給點,福懋加油站,福懋加油站 莿桐站,莿桐鄉,雲林縣莿桐鄉中正路31號,23.7560789,120.5044068,"23.7560789, 120.5044068",05-5840969,06:00-22:00,莿桐市區幹道旁，提供洗手間及補水空間。,"福懋加油站,公用廁所,莿桐鄉","https://www.google.com/maps/search/?api=1&query=23.7560789,120.5044068",,福懋中正加油站(直營+自助)
GAS-YL-015,加油站/補給點,台亞加油站,台亞石油 虎尾加油站,虎尾鎮,雲林縣虎尾鎮平和里平和1-2號,23.709018,120.4466719,"23.709018, 120.4466719",05-6331245,06:00-22:00,虎尾平和里158縣道旁台亞加油站，附設洗手間與免費充氣加水。,"台亞加油站,公用廁所,虎尾鎮,158縣道","https://www.google.com/maps/search/?api=1&query=23.709018,120.4466719",,台灣中油虎尾站(直營自助)
GAS-YL-012,加油站/補給點,台灣中油直營站,台灣中油 虎尾站,虎尾鎮,雲林縣虎尾鎮光復路131號,23.7070731,120.436064,"23.7070731, 120.436064",05-6322524,06:00-23:00,虎尾市區中心中油直營站，鄰近虎尾糖廠與虎尾鐵橋，提供乾淨公廁與加水。,"中油直營,公用廁所,飲水加水,虎尾鎮,糖廠旁","https://www.google.com/maps/search/?api=1&query=23.7070731,120.436064",,台灣中油 虎尾新生路站(直營)(無柴油) 來速咖啡
GAS-YL-014,加油站/補給點,福懋加油站,福懋加油站 林森站,虎尾鎮,雲林縣虎尾鎮頂南19號,23.6951614,120.4208599,"23.6951614, 120.4208599",05-6329412,06:00-22:00,虎尾林森路南端加油站，提供單車騎士洗手間與補水空間。,"福懋加油站,公用廁所,虎尾鎮,林森路","https://www.google.com/maps/search/?api=1&query=23.6951614,120.4208599",,福懋林森加油站
GAS-YL-013,加油站/補給點,福懋加油站,福懋加油站 虎尾站,虎尾鎮,雲林縣虎尾鎮文科路1131號,23.7170362,120.4249725,"23.7170362, 120.4249725",05-6366368,06:00-23:00,虎尾外環文科路（158縣道）旁，設有乾淨洗手間與加水補給。,"福懋加油站,公用廁所,虎尾鎮,158縣道","https://www.google.com/maps/search/?api=1&query=23.7170362,120.4249725",,福懋虎尾加油站(直營+自助)
GAS-YL-038,加油站/補給點,台灣中油直營站,台灣中油 褒忠站,褒忠鄉,雲林縣褒忠鄉埔姜村三民路231號,23.701716,120.316538,"23.701716, 120.316538",05-6974165,07:00-21:00,158縣道褒忠市區中油直營站，提供洗手間與飲用水補給。,"中油直營,公用廁所,飲水加水,褒忠鄉,158縣道","https://www.google.com/maps/search/?api=1&query=23.701716,120.316538",,台灣中油 褒忠站(直營)
GAS-YL-039,加油站/補給點,中油加盟站,山隆加油站 褒忠站,褒忠鄉,雲林縣褒忠鄉中正路3號,23.6976346,120.3239952,"23.6976346, 120.3239952",05-6973626,05:00-23:00,褒忠市區中正路旁加油站，設有無障礙公廁與加水設備。,"山隆加油站,公用廁所,褒忠鄉","https://www.google.com/maps/search/?api=1&query=23.6976346,120.3239952",,山隆加油站 褒忠站
GAS-YL-016,加油站/補給點,台灣中油直營站,台灣中油 西螺站,西螺鎮,雲林縣西螺鎮大同路38號,23.7984999,120.4664079,"23.7984999, 120.4664079",05-5862240,24小時營運,西螺市區直營站，鄰近西螺大橋及延平老街，設有24小時公廁與加水服務。,"中油直營,公用廁所,飲水加水,西螺鎮,西螺大橋","https://www.google.com/maps/search/?api=1&query=23.7984999,120.4664079",,台灣中油 西螺站(直營)
GAS-YL-017,加油站/補給點,福懋加油站,福懋加油站 西螺站,西螺鎮,雲林縣西螺鎮福來路73號,23.7865094,120.4472073,"23.7865094, 120.4472073",05-5866756,06:00-22:00,台1線省道進入西螺市區交會處，提供單車客洗手間與補水借用。,"福懋加油站,公用廁所,西螺鎮,台1線","https://www.google.com/maps/search/?api=1&query=23.7865094,120.4472073",,福懋西螺加油站(直營+自助)
GAS-YL-035,加油站/補給點,台亞加油站,台亞石油 麥寮六輕站,麥寮鄉,雲林縣麥寮鄉仁德西路二段442號,23.7976659,120.2287742,"23.7976659, 120.2287742",05-6910406,06:00-22:00,往六輕工業區主要幹道旁，提供洗手間與加水充氣服務。,"台亞加油站,公用廁所,加水充氣,麥寮鄉","https://www.google.com/maps/search/?api=1&query=23.7976659,120.2287742",,台亞六輕站(直營站+汽油自助加油)
GAS-YL-036,加油站/補給點,台亞加油站,台亞石油 麥寮橋頭站,麥寮鄉,雲林縣麥寮鄉工業路5號,23.7878682,120.2754879,"23.7878682, 120.2754879",05-6910092,24小時營運,台17線橋頭段24小時加油站，海線夜騎或長途單車客重要如廁補水點。,"台亞加油站,公用廁所,24小時,麥寮鄉,台17線","https://www.google.com/maps/search/?api=1&query=23.7878682,120.2754879",,台亞麥寮橋頭加油站
GAS-YL-034,加油站/補給點,台灣中油直營站,台灣中油 麥寮站,麥寮鄉,雲林縣麥寮鄉麥豐村中山路12號,23.750238,120.2615223,"23.750238, 120.2615223",05-6932174,24小時營運,麥寮市區中山路直營站，海線單車長途騎乘的洗手間與飲用水補給站。,"中油直營,公用廁所,飲水加水,麥寮鄉,海線補給","https://www.google.com/maps/search/?api=1&query=23.750238,120.2615223",,台灣中油 麥寮站(直營&自助)
TEMPLE-YL-001,在地宮廟聚落,主祀: 天上聖母,北港朝天宮,北港鎮,雲林縣北港鎮中山路178號,23.5681177,120.3046998,"23.5681177, 120.3046998",05-7832055,05:00-24:00,全台媽祖總廟之一，設有大型香客洗手間與冷熱開水機，廟埕腹地寬敞，極為方便停靠單車。,"宮廟奉茶,大型公廁,飲水補給,北港鎮,香火鼎盛","https://www.google.com/maps/search/?api=1&query=23.5681177,120.3046998",,北港朝天宮
TEMPLE-YL-005,在地宮廟聚落,主祀: 地母至尊,古坑建德寺地母廟,古坑鄉,雲林縣古坑鄉荷苞村小坑5號,23.6539825,120.5913978,"23.6539825, 120.5913978",05-5262610,06:00-20:00,荷苞山咖啡步道旁著名地母廟，設有奉茶飲水機與公廁，是騎乘古坑山區道路的絕佳補給點。,"宮廟奉茶,山區公廁,飲水機,古坑鄉,荷苞山","https://www.google.com/maps/search/?api=1&query=23.6539825,120.5913978",,靈台山 建德寺 (地母廟)
TEMPLE-YL-004,在地宮廟聚落,主祀: 張李莫千歲,五條港安西府,臺西鄉,雲林縣臺西鄉中央路76號,23.7179172,120.2003039,"23.7179172, 120.2003039",05-6982054,06:00-21:00,台西海線規模宏大之王爺廟，提供海線單車族極為寬敞的休息腹地、大型公廁及飲用水。,"宮廟奉茶,大容量公廁,海線補給,臺西鄉,王爺廟","https://www.google.com/maps/search/?api=1&query=23.7179172,120.2003039",,五條港安西府
TEMPLE-YL-003,在地宮廟聚落,主祀: 五年千歲,馬鳴山鎮安宮,褒忠鄉,雲林縣褒忠鄉馬鳴村鎮安路31號,23.6999295,120.2782851,"23.6999295, 120.2782851",05-6972045,05:00-21:00,雲林中部重要大廟與五年千歲公園，設有多座大型乾淨公廁與奉茶飲水機，適合車友長時間休憩。,"宮廟奉茶,大容量公廁,飲水補給,褒忠鄉,五年千歲","https://www.google.com/maps/search/?api=1&query=23.6999295,120.2782851",,馬鳴山鎮安宮五年千歲祖廟
TEMPLE-YL-002,在地宮廟聚落,主祀: 天上聖母,西螺福興宮（太平媽）,西螺鎮,雲林縣西螺鎮延平路180號,23.8016276,120.4605212,"23.8016276, 120.4605212",05-5865490,06:00-21:30,西螺老街信仰中心，設有友善車友奉茶機、洗手間及大廟埕停放單車。,"宮廟奉茶,公用洗手間,飲水機,西螺鎮,老街單車停靠","https://www.google.com/maps/search/?api=1&query=23.8016276,120.4605212",,西螺福興宮 西螺媽祖太平媽｜媽祖文化祭
GOV-YL-001,機關公所/圖書館,地方行政/便民服務,雲林縣政府（親民大廳）,斗六市,雲林縣斗六市雲林路二段515號,23.6992302,120.5263277,"23.6992302, 120.5263277",05-5522000,08:00-17:30 (週休二日),縣府一樓親民大廳設有飲水機、冷氣休息區及無障礙廁所，為市區日間便利補給點。,"政府機關,飲水機,無障礙廁所,斗六市,日間補給","https://www.google.com/maps/search/?api=1&query=23.6992302,120.5263277",,雲林縣政府
GOV-YL-002,機關公所/圖書館,文教休閒/便民服務,雲林縣立圖書館（文化觀光處）,斗六市,雲林縣斗六市大學路三段310號,23.6955292,120.5244522,"23.6955292, 120.5244522",05-5523211,08:30-21:00 (週一休館),斗六文教休閒中心，設有安靜冷氣閱讀區、多台飲水機及乾淨洗手間，非常適合長途車友調節體力。,"公共圖書館,冷氣飲水,乾淨廁所,斗六市,文教園區","https://www.google.com/maps/search/?api=1&query=23.6955292,120.5244522",,雲林縣政府文化觀光處圖書館
GOV-YL-003,機關公所/圖書館,文教休閒/便民服務,虎尾鎮立圖書館,虎尾鎮,雲林縣虎尾鎮光明路124號,23.7068963,120.4471519,"23.7068963, 120.4471519",05-6323605,08:00-17:00 (週一休館),虎尾市區文教據點，提供車友冷水熱水裝取與乾淨洗手間。,"公共圖書館,飲水機,乾淨廁所,虎尾鎮,市區休憩","https://www.google.com/maps/search/?api=1&query=23.7068963,120.4471519",,雲林縣虎尾鎮立圖書館
TOUR-YL-001,遊客中心/景點服務處,國家風景區/遊客中心,口湖遊客中心,口湖鄉,雲林縣口湖鄉光明路163號,23.5479337,120.1823695,"23.5479337, 120.1823695",05-7906601,09:00-17:30,雲嘉南濱海國家風景區最具代表性自行車補給站，提供單車租借、淋浴設備、冷熱飲水機、五星級洗手間及在地風味餐。,"遊客中心,五星廁所,冷熱飲水,單車驛站,口湖鄉,西濱必訪","https://www.google.com/maps/search/?api=1&query=23.5479337,120.1823695",,口湖遊客中心
TOUR-YL-002,遊客中心/景點服務處,地方觀光/遊客中心,古坑綠色隧道交流驛站（遊客中心）,古坑鄉,雲林縣古坑鄉湳子路23號,23.6544361,120.5437903,"23.6544361, 120.5437903",05-5829471,08:30-17:30,綠色隧道旁大型觀光驛站，設有無障礙洗手間、飲水補給、單車停放區與假日市集。,"遊客中心,公用廁所,飲水機,綠色隧道,古坑鄉,單車道","https://www.google.com/maps/search/?api=1&query=23.6544361,120.5437903",,古坑綠色隧道交流驛站（鵝媽媽鵝童驛站）
TOUR-YL-004,遊客中心/景點服務處,歷史文創/遊客服務,虎尾雲林布袋戲館,虎尾鎮,雲林縣虎尾鎮林森路一段498號,23.7032498,120.3918595,"23.7032498, 120.3918595",05-6313080,10:00-18:00 (週一二休館),日治郡役所歷史建築，虎尾核心文化景點，館內設有乾淨洗手間與公用飲水機供參觀車友使用。,"文化場館,飲水機,乾淨公廁,虎尾鎮,古蹟景點","https://www.google.com/maps/search/?api=1&query=23.7032498,120.3918595",,632雲林縣虎尾鎮公安里林森路一段498號
TOUR-YL-003,遊客中心/景點服務處,歷史文創/遊客服務,西螺延平老街文化館（捷發乾記茶莊）,西螺鎮,雲林縣西螺鎮延平路92號,23.801923,120.462463,"23.801923, 120.462463",05-5861444,09:00-17:30 (週一休館),西螺老街核心文史遊客站，提供老街導覽資訊、洗手間及熱情茶水補給。,"遊客中心,文創古蹟,飲水茶水,免費廁所,西螺鎮,老街","https://www.google.com/maps/search/?api=1&query=23.801923,120.462463",,西螺生態博物館
POLICE-YL-009,鐵馬驛站/派出所,警察機關/鐵馬服務站,北港派出所,北港鎮,雲林縣北港鎮義民路51號,23.5680478,120.3020607,"23.5680478, 120.3020607",05-7832064,24小時營運,北港朝天宮商圈周邊鐵馬驛站，提供熱水冷水補給、如廁與輪胎打氣服務。,"鐵馬驛站,飲水補給,免費廁所,北港鎮,朝天宮周邊","https://www.google.com/maps/search/?api=1&query=23.5680478,120.3020607",,雲林縣警察局北港分局北港派出所
POLICE-YL-010,鐵馬驛站/派出所,警察機關/鐵馬服務站,口湖分駐所,口湖鄉,雲林縣口湖鄉口湖村口湖路104號,23.5851812,120.1807938,"23.5851812, 120.1807938",05-7892014,24小時營運,雲林濱海線重要鐵馬驛站，台17線/西濱騎乘車友補給水源、上廁所與應急打氣的好幫手。,"鐵馬驛站,飲水補給,免費廁所,口湖鄉,海線補給","https://www.google.com/maps/search/?api=1&query=23.5851812,120.1807938",,雲林縣警察局北港分局口湖分駐所
POLICE-YL-012,鐵馬驛站/派出所,警察機關/鐵馬服務站,古坑分駐所,古坑鄉,雲林縣古坑鄉中山路393-1號,23.6544884,120.5598177,"23.6544884, 120.5598177",05-5821324,24小時營運,古坑登山路線起點鐵馬服務站，爬坡前必備裝水、上廁所與確認胎壓的優良站點。,"鐵馬驛站,飲水補給,免費廁所,古坑鄉,登山補給","https://www.google.com/maps/search/?api=1&query=23.6544884,120.5598177",,雲林縣警察局斗南分局古坑分駐所
